title,singer,lyrics
잠시,방탄소년단,"매번 같은 하루들 중에
너를 만날 때 가장 난 행복해
매번 다른 일상들 속에
너란 사람은 내게 가장 특별해
 
별일은 없지
아픈 곳은 없겠지
난 요즘에 글쎄
붕 떠 버린 것 같아
많은 시간 덕에
이런 노랠 쓰네
이건 너를 위한 노래
Yeah 노래 yeah 노래
 
자 떠나자 푸른 바다로
우리가 함께 뛰어놀던 저 푸른 바다로
괜한 걱정들은 잠시
내려놓은 채로 잠시
우리끼리 즐겨보자 함께 추억하는
푸른 바다 한가운데 작은 섬
 
비록 지금은 멀어졌어도
우리 마음만은 똑같잖아
내 곁에 네가 없어도 yeah
네 곁에 내가 없어도 yeah
우린 함께인 걸 다 알잖아
 
매번 같은 하루들 중에
너를 만날 때 가장 난 행복해
매번 다른 일상들 속에
너란 사람은 내게 가장 특별해
 
아침 들풀처럼 일어나
거울처럼 난 너를 확인
눈꼽 대신 너만 묻었다 잔뜩
또 무겁다 멍 많은 무르팍이
거릴 거닐며 생각해 이 별이
허락해 주는 우리의 거리
Oh can I be your Bibilly Hills 
Like you did the same to me
(Baby)
 
너무 빠른 건 조금 위험해
너무 느린 건 조금 지루해
너무 빠르지도 않게
또는 느리지도 않게
우리의 속도에 맞춰 가보자고
이건 꽤나 긴 즐거운 롤러코스터
 
비록 지금은 멀어졌어도
우리 마음만은 똑같잖아
내 곁에 네가 없어도 yeah
네 곁에 내가 없어도 yeah
우린 함께인 걸 다 알잖아
 
매번 같은 하루들 중에
너를 만날 때 가장 난 행복해
매번 다른 일상들 속에
너란 사람은 내게 가장 특별해"
쩔어,방탄소년단,"어서 와 방탄은 처음이지?

Ayo ladies & gentleman
준비가 됐다면 부를게 yeah
딴 녀석들과는 다르게
내 스타일로 내 내 내 내 스타일로 Eh oh

밤새 일했지 everyday
네가 클럽에서 놀 때 yeah
자 놀라지 말고 들어 매일
I got a feel, I got a feel
난 좀 쩔어

아 쩔어 쩔어 쩔어 우리 연습실 땀내
봐 쩌렁 쩌렁 쩌렁한 내 춤이 답해
모두 비실이 찌질이 찡찡이 띨띨이들
나랑은 상관이 없어 Cuz 난 희망이 쩔어 haha

Ok 우린 머리부터 발끝까지 전부 다 쩌 쩔어
하루의 절반을 작업에 쩌 쩔어
작업실에 쩔어 살어 청춘은 썩어 가도
덕분에 모로 가도 달리는 성공가도
소녀들아 더 크게 소리 질러 쩌 쩌렁

밤새 일했지 everyday
네가 클럽에서 놀 때 yeah
딴 녀석들과는 다르게
I don't wanna say yes
I don't wanna say yes

소리쳐 봐 all right
몸이 타 버리도록 all night (all night)
Cause we got fire (fire) higher (higher)
I gotta make it, I gotta make it
쩔어

거부는 거부해
난 원래 너무해
모두 다 따라 해
쩔어

거부는 거부해
전부 나의 노예
모두 다 따라 해
쩔어

3포 세대 5포 세대
그럼 난 육포가 좋으니까 6포 세대
언론과 어른들은 의지가 없다며 우릴 싹 주식처럼 매도해
왜 해 보기도 전에 죽여 걔넨 enemy enemy enemy
왜 벌써부터 고개를 숙여 받아 energy energy energy
절대 마 포기 you know you not lonely
너와 내 새벽은 낮보다 예뻐
So can I get a little bit of hope yeah
잠든 청춘을 깨워 go

밤새 일했지 everyday
니가 클럽에서 놀 때 yeah
딴 녀석들과는 다르게
I don't wanna say yes
I don't wanna say yes

소리쳐 봐 all right
몸이 타 버리도록 all night (all night)
Cause we got fire (fire) higher (higher)
I gotta make it, I gotta make it
쩔어

거부는 거부해 
난 원래 너무해
모두 다 따라 해
쩔어

거부는 거부해 
전부 나의 노예
모두 다 따라 해 
쩔어

이런 게 방탄 스타일
거짓말 wack들과는 달라
매일이 hustle life
I gotta make it fire baby

이런 게 방탄 스타일
거짓말 wack들과는 달라
매일이 hustle life
I gotta make it, I gotta make it
난 좀 쩔어

Say what
Say wo wo
Say what
쩔어"
Make It Right,방탄소년단,"내가 날 눈치챘던 순간
떠나야만 했어
난 찾아내야 했어
All day all night

사막과 바다들을 건너
넓고 넓은 세계를
헤매어 다녔어
Baby I

I could make it better
I could hold you tighter
그 먼 길 위에서
Oh you’re the light

초대받지 못한
환영받지 못한
나를 알아줬던 단 한 사람

끝도 보이지 않던 영원의 밤
내게 아침을 선물한 건 너야
이제 그 손 내가 잡아도 될까
Oh oh
I can make it right

All right
All right
Oh I can make it right

All right
All right
Oh I can make it right

이 세상 속에 영웅이 된 나
나를 찾는 큰 환호와
내 손, 트로피와 금빛 마이크
All day, everywhere
But 모든 게 너에게 닿기 위함인 걸
내 여정의 답인 걸
널 찾기 위해 노래해
Baby to you

전보다 조금 더 커진 키에
좀 더 단단해진 목소리에
모든 건 네게 돌아가기 위해
이제 너라는 지도를 활짝 펼칠게
My rehab
날 봐 왜 못 알아봐
남들의 아우성 따위 나 듣고 싶지 않아
너의 향기는 여전히 나를 꿰뚫어 무너뜨려
되돌아가자 그때로

Baby I know
I can make it better
I can hold you tighter
그 모든 길은 널
향한 거야

다 소용없었어
너 아닌 다른 건
그때처럼 날 어루만져줘

끝도 보이지 않던 영원의 밤
내게 아침을 선물한 건 너야
이제 그 손 내가 잡아도 될까
Oh oh
I can make it right

All right
All right
Oh I can make it right

All right
All right
Oh I can make it right

여전히 아름다운 너
그날의 그때처럼 말없이 그냥 날 안아줘
지옥에서 내가 살아 남은 건
날 위했던 게 아닌 되려 너를 위한 거란 걸
안다면 주저 말고 please save my life
너 없이 헤쳐왔던 사막 위는 목말라
그러니 어서 빨리 날 잡아줘
너 없는 바다는 결국 사막과 같을 거란 걸 알아

All right
I can make it better
I can hold you tighter
Oh I can make it right

다 소용없었어
너 아닌 다른 건
Oh I can make it right"
RUN,방탄소년단,"넌 내 하나뿐인 태양 세상에 딱 하나
널 향해 피었지만 난 자꾸 목말라
너무 늦었어 늦었어 너 없이 살 순 없어
가지가 말라도 더 힘껏 손을 뻗어
 
손 뻗어봤자 금세 깨버릴 꿈 꿈 꿈
미칠 듯 달려도 또 제자리일 뿐 뿐 뿐
그냥 날 태워줘 그래 더 밀쳐내줘
이건 사랑에 미친 멍청이의 뜀박질
 
더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까
 
다시 Run Run Run 난 멈출 수가 없어
또 Run Run Run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
 
다시 Run Run Run 넘어져도 괜찮아
또 Run Run Run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해
 
(Run)
Don't tell me bye bye
(Run)
You make me cry cry
(Run)
Love is a lie lie
Don't tell me, don't tell me
Don't tell me bye bye
 
다 끝난 거라는데 난 멈출 수가 없네
땀인지 눈물인지 나 더는 분간 못해 oh
내 발가벗은 사랑도 거친 태풍 바람도
나를 더 뛰게만 해 내 심장과 함께
 
더 뛰게 해줘
나를 더 뛰게 해줘
두 발에 상처만 가득해도
니 얼굴만 보면 웃는 나니까
 
다시 Run Run Run 난 멈출 수가 없어
또 Run Run Run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
 
다시 Run Run Run 넘어져도 괜찮아
또 Run Run Run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해
 
추억들이 마른 꽃잎처럼 
산산이 부서져가
내 손 끝에서 내 발 밑에서 
달려가는 네 등 뒤로
마치 나비를 쫓듯 꿈 속을 헤매듯
너의 흔적을 따라가
길을 알려줘 날 좀 멈춰줘
날 숨쉬게 해줘
 
다시 Run Run Run 난 멈출 수가 없어
또 Run Run Run 난 어쩔 수가 없어
어차피 이것밖에 난 못해
너를 사랑하는 것 밖엔 못해
 
다시 Run Run Run 넘어져도 괜찮아
또 Run Run Run 좀 다쳐도 괜찮아
가질 수 없다 해도 난 족해
바보 같은 운명아 나를 욕해
 
(Run)
Don't tell me bye bye
(Run)
You make me cry cry
(Run)
Love is a lie lie
Don't tell me, don't tell me
Don't tell me bye bye"
Save ME,방탄소년단,"난 숨쉬고 싶어 이 밤이 싫어
이젠 깨고 싶어 꿈속이 싫어
내 안에 갇혀서 난 죽어있어
Don’t wanna be lonely
Just wanna be yours

왜 이리 깜깜한 건지 니가 없는 이 곳은
위험하잖아 망가진 내 모습
구해줘 날 나도 날 잡을 수 없어

내 심장소릴 들어봐
제멋대로 널 부르잖아
이 까만 어둠 속에서
너는 이렇게 빛나니까

그 손을 내밀어줘 save me save me
I need your love before I fall, fall
그 손을 내밀어줘 save me save me
I need your love before I fall, fall

그 손을 내밀어줘 save me save me
그 손을 내밀어줘 save me save me

Save me, save me

오늘따라 달이 빛나 내 기억 속의 빈칸
날 삼켜버린 이 lunatic, please save me tonight
(Please save me tonight, please save me tonight)
이 치기 어린 광기 속 나를 구원해줄 이 밤

난 알았지 너란 구원이 
내 삶의 일부며 아픔을 감싸줄 유일한 손길 
The best of me, 난 너밖에 없지 
나 다시 웃을 수 있도록 더 높여줘 니 목소릴
Play on

내 심장소릴 들어봐 제멋대로 널 부르잖아
이 까만 어둠 속에서 너는 이렇게 빛나니까

그 손을 내밀어줘 save me save me
I need your love before I fall, fall
그 손을 내밀어줘 save me save me
I need your love before I fall, fall

그 손을 내밀어줘 save me save me
그 손을 내밀어줘 save me save me

고마워 내가 나이게 해줘서
이 내가 날게 해줘서
이런 내게 날갤 줘서
꼬깃하던 날 개줘서
답답하던 날 깨줘서
꿈 속에만 살던 날 깨워줘서
널 생각하면 날 개어서
슬픔 따윈 나 개 줬어
(Thank you. '우리'가 돼 줘서)

그 손을 내밀어줘 save me save me
I need your love before I fall, fall
그 손을 내밀어줘 save me save me
I need your love before I fall, fall"
상남자 (Boy In Luv),방탄소년단,"되고파 너의 오빠
너의 사랑이 난 너무 고파
되고파 너의 오빠
널 갖고 말 거야 두고 봐

왜 내 맘을 흔드는 건데
왜 내 맘을 흔드는 건데
왜 내 맘을 흔드는 건데
흔드는 건데 흔드는 건데

아빠, 아빤 대체 어떻게
엄마한테 고백한 건지
편지라도 써야 될런지
뭔지, 네 앞에서 난 먼지

괜히 틱틱대고 씩씩대고 징징대게 돼
나는 진지한데 찌질하게 시비나 걸게 돼
뭔데 신경 쓰여 다 큰 날 애로 만들어
거꾸로 뒤집을껴, 인연을 연인으로

대학까지도 너랑 간다면 참 잘 갈 것 같아
가나다라마바사아 하쿠나마타타
똑같은 프로필 사진 왜 자꾸 확인할까
그렇다고 착각하지 마 쉬운 남자 아냐

안달 났어 나 안달 났어
네가 뭔데?
너만 잘났어?
왜 나를 자꾸 놀려 놀려
너 이제 그만 hol' up hol' up

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want
Say what you want
네가 진짜로 원하는 게 뭐야

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want
Say what you want 
네가 진짜로 원하는 게 뭐야

왜 내 맘을 흔드는 건데
왜 내 맘을 흔드는 건데
왜 내 맘을 흔드는 건데
흔드는 건데 흔드는 건데

겉으론 bad bad girl, 속은 더 bad bad girl 
나 같은 남잘 놓치면 후회하게 될걸
메신저 확인해 놓고 누르지 않는 너의 행위
""1"" 자리 없어짐과 동시에 속만 타지 네비게이션이나 살까 봐
(빠름 빠름 빠름) 어필하려고 계속 난 (아둥 바둥 바둥)
진심? (I got 'em) 뒷심? (I got 'em)
내가 유일하게 갖지 못 한 건 너의 (아름 아름 다움)

이 내가 어떻게 변하면 되겠니, hol' up
밀당? 어장? 그런 거 난 잘 몰러
대신 아프면 119 말고 날 불러
네가 울라면 울어, 웃으라면 웃어, 구르라면 굴러

안달 났어 나 안달 났어
네가 뭔데?
너만 잘났어?
왜 나를 자꾸 놀려 놀려
너 이제 그만 hol' up hol' up

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want 
Say what you want
네가 진짜로 원하는 게 뭐야

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want
Say what you want
네가 진짜로 원하는 게 뭐야

되고파 너의 오빠
너를 향한 나의 마음을 왜 몰라
나를 모른 척해도 차가운 척해도
널 밀어내진 못 하겠어
되고파 너의 오빠
너의 남자가 될 거야 두고 봐
나의 마음이 네게 닿도록
지금 달려갈 거야

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want
Say what you want
네가 진짜로 원하는 게 뭐야

꽉 잡아 날 덮치기 전에
내 맘이 널 놓치기 전에
Say what you want
Say what you want
네가 진짜로 원하는 게 뭐야"
고민보다 Go,방탄소년단,"DOLLAR DOLLAR
하루아침에 전부 탕진
달려 달려 내가 벌어 내가 사치
달려 달려 달려 달려
달려 달려

난 원해 cruisin' on the bay
원해 cruisin' like NEMO
돈은 없지만 떠나고 싶어 멀리로
난 돈은 없지만서도 풀고 싶어 피로
돈 없지만 먹고 싶어 오노 지로

열일 해서 번 나의 pay
전부 다 내 배에
티끌 모아 티끌 탕진잼 다 지불해
내버려둬 과소비 해버려도
내일 아침 내가 미친놈처럼
내 적금을 깨버려도

WOO 내일은 없어
내 미랜 벌써 저당 잡혔어
WOO 내 돈을 더 써
친구들 wussup
Do you want some?

DOLLAR DOLLAR
하루아침에 전부 탕진
달려 달려 man i spend it like some party
DOLLAR DOLLAR
쥐구멍 볕들 때까지
해가 뜰 때까지

YOLO YOLO YOLO YO
YOLO YOLO YO
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
Where my money yah
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
YOLO YOLO YO
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
Where the party yah
탕진잼 탕진잼 탕진잼

Where my money yah?
Where the party yah?
내 일주일 월화수목 금금금금
내 통장은 yah
밑 빠진 독이야
난 매일같이 물 붓는 중

차라리 걍 깨버려
걱정만 하기엔 우린 꽤 젊어
오늘만은 고민보단 Go해버려
쫄면서 아끼다간 똥이 돼버려
문대버려

DOLLAR DOLLAR
하루아침에 전부 탕진
달려 달려 man i spend it like some party
DOLLAR DOLLAR
쥐구멍 볕들 때까지
해가 뜰 때까지

YOLO YOLO YOLO YO
YOLO YOLO YO
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
Where my money yah
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
YOLO YOLO YO
탕진잼 탕진잼 탕진잼
YOLO YOLO YOLO YO
Where the party yah
탕진잼 탕진잼 탕진잼

고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)
고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)

고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)
고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)

고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)
고민보다 Go
고민보다 Go
고민보다 Go Go (Everybody!)"
Not Today,방탄소년단,"All the underdogs in the world
A day may come when we lose
But it is not today
Today we fight!

No not today 
언젠가 꽃은 지겠지
But no not today 
그 때가 오늘은 아니지
No no not today 
아직은 죽기엔 
too good day
No no not today 
no no no not today

그래 우리는 EXTRA 
But still part of this world
EXTRA   ORDINARY 
그것도 별 거 아녀
오늘은 절대 죽지 말아 
빛은 어둠을 뚫고 나가
새 세상 너도 원해 
Oh baby yes I want it

날아갈 수 없음 뛰어 
Today we will survive
뛰어갈 수 없음 걸어 
Today we will survive
걸어갈 수 없음 기어 
기어서라도 gear up
겨눠 총! 조준! 발사!

Not not today! Not not today!
Hey 뱁새들아 다 hands up
Hey 친구들아 다 hands up
Hey 나를 믿는다면 hands up
총! 조준! 발사!

죽지 않아 묻지 마라 
소리 질러 Not not today
꿇지 마라 울지 않아 
손을 들어 Not not today
Hey Not not today
Hey Not not today
Hey Not not today
총! 조준! 발사!

Too hot, 성공을 doublin' 
Too hot 차트를 덤블링
Too high we on 트램펄린 
Too high 누가 좀 멈추길

우린 할 수가 없었단다 실패 
서로가 서롤 전부 믿었기에
What you say yeah 
Not today yeah 
오늘은 안 죽어 절대 yeah

너의 곁에 나를 믿어 
Together we won’t die
나의 곁에 너를 믿어 
Together we won’t die
함께라는 말을 믿어 
방탄이란 걸 믿어
겨눠 총! 조준! 발사!

Not not today! Not not today!
Hey 뱁새들아 다 hands up
Hey 친구들아 다 hands up
Hey 나를 믿는다면 hands up
총! 조준! 발사!

죽지 않아 묻지 마라 
소리 질러 Not not today
꿇지 마라 울지 않아 
손을 들어 Not not today
Hey Not not today
Hey Not not today
Hey Not not today
총! 조준! 발사!

Throw it up! Throw it up! 
니 눈 속의 두려움 따위는 버려
Break it up! Break it up! 
널 가두는 유리천장 따윈 부숴
Turn it up! (Turn it up!) 
Burn it up! (Burn it up!) 
승리의 날까지 (fight!)
무릎 꿇지 마 무너지지마 
That’s (Do) not today! 

Not not today! Not not today!
Hey 뱁새들아 다 hands up
Hey 친구들아 다 hands up
Hey 나를 믿는다면 hands up
총! 조준! 발사!

죽지 않아 묻지 마라 
소리 질러 Not not today
꿇지 마라 울지 않아 
손을 들어 Not not today
Hey Not not today
Hey Not not today
Hey Not not today
총! 조준! 발사!"
Epiphany,방탄소년단,"참 이상해
분명 나 너를 너무 사랑했는데
뭐든 너에게 맞추고
널 위해 살고 싶었는데

그럴수록 내 맘속의
폭풍을 감당할 수 없게 돼
웃고 있는 가면 속의
진짜 내 모습을 다 드러내

I'm the one I should love in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so I love me
좀 부족해도 너무 아름다운 걸

I'm the one I should love
(흔들리고 두려워도 앞으로 걸어가)
(폭풍 속에 숨겨뒀던 진짜 너와 만나)

왜 난 이렇게
소중한 날 숨겨두고 싶었는지
뭐가 그리 두려워
내 진짜 모습을 숨겼는지

I'm the one I should love in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so I love me
좀 부족해도 너무 아름다운 걸
I'm the one I should love

조금은 뭉툭하고 부족할지 몰라
수줍은 광채 따윈 안 보일지 몰라
하지만 이대로의 내가 곧 나인 걸
지금껏 살아온 내 팔과 다리 심장 영혼을

사랑하고 싶어 in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so I love me
좀 부족해도 너무 아름다운 걸
I'm the one I should love
I'm the one I should love

I'm the one I should love"
00:00 (Zero O'Clock),방탄소년단,"그런 날 있잖아
이유 없이 슬픈 날
몸은 무겁고
나 빼곤 모두 다
바쁘고 치열해 보이는 날
발걸음이 떨어지질 않아
벌써 늦은 것 같은데 말야
온 세상이 얄밉네

Yeah 곳곳에 덜컥거리는 과속방지턱
맘은 구겨지고 말은 자꾸 없어져
도대체 왜 나 열심히 뛰었는데
오 내게 왜

집에 와
침대에 누워
생각해봐
내 잘못이었을까
어지러운 밤
문득 시곌 봐
곧 12시

뭔가 달라질까
그런 건 아닐 거야
그래도 이 하루가
끝나잖아
초침과
분침이 겹칠 때
세상은 아주 잠깐 숨을 참아
Zero O’Clock

And you gonna be happy
And you gonna be happy
막 내려앉은 저 눈처럼
숨을 쉬자 처음처럼
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O’Clock

조금씩 박자가 미끄러져
쉬운 표정이 안 지어져
익숙한 가사 자꾸 잊어
내 맘 같은 게 뭐 하나 없어
그래 다 지나간 일들이야
혼잣말해도 참 쉽지 않아
Is it my fault?
Is it my wrong?
답이 없는
나의 메아리만

집에 와
침대에 누워
생각해봐
내 잘못이었을까
어지러운 밤
문득 시곌 봐
곧 12시

뭔가 달라질까
그런 건 아닐 거야
그래도 이 하루가
끝나잖아
초침과
분침이 겹칠 때
세상은 아주 잠깐 숨을 참아
Zero O’Clock

And you gonna be happy
And you gonna be happy
막 내려앉은 저 눈처럼
숨을 쉬자 처음처럼
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O’Clock

두 손 모아
기도하네
내일은 좀
더 웃기를
For me
좀 낫기를
For me

이 노래가
끝이 나면
새 노래가
시작되리
좀 더 행복하기를 yeah

And you gonna be happy
And you gonna be happy
아주 잠깐 숨을 참고
오늘도 나를 토닥여
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O’Clock"
HOME,방탄소년단,"미칠듯한 설레임에
인사조차 못했어
Yeah I'm going out baby
온 세상이 내 집

Crazy for myself
저 문을 열면 뭐든 다 될 것처럼
마치 무슨 본때를 보여줄 것처럼
집을 나섰지
(이 모든 상상이 다 신기루로 끝나지 않길)

Oh yeah I did it, me shine with flashin’ lights
Got lotta friends, 고즈넉한 내 공간
그래 기억해 뭐든 다 할 수 있을 것만 같던 때
I saw the ocean yeah 이 문을 열기도 전에
Oh yeah

뭔가 채울수록 더 비어가
함께일수록 더 혼자인 것 같아
반쯤 감긴 눈, 잠 못 드는 밤
니가 있는 곳

아마 그곳이 Mi Casa
With you I’mma feel rich
바로 그곳이 Mi Casa
미리 켜둬 너의 switch
Yeah

말을 안 해도 편안할 거야
너만 있다면 다 내 집이 될 거야
You know I want that
Home
You know you got that
Home

Your love your love your love (I miss that)
Your love your love your love (I want that)
Your touch your touch your touch (I need that)
La la la la la la la la I love it

불 꺼진 현관에 내 발이 이상해
눈 감고 이불 안에 있어도 이상해
둥 붕 뜬 기분 빙 도는 두 눈
이 멋진 공간에 나 완전 초라해

완전 초라해
세상은 우리가 세상을 다 가진 줄 아는군
꿈에 그리던 Big house, big cars, big rings
내가 원한 건 모든 걸 가져도
뭔가 허전한 지금 모든 걸 이룬 자가 느낀 낯선 기분
But 지금 떠나도 돌아올 곳이 있기에 나서는 문

갈림길에서 자꾸 생각나
볼품없던 날 알아줬던 너
니 생각에 웃을 수 있었어
니가 있는 곳

아마 그곳이 Mi Casa
With you I’mma feel rich
바로 그곳이 Mi Casa
미리 켜둬 너의 switch
Yeah

말을 안 해도 편안할 거야
너만 있다면 다 내 집이 될 거야
You know I want that
Home
You know you got that
Home

그 언젠가
초인종이 세 번 울리면
문을 열어주겠니
미처 못한 인사를 전할 수 있게
그땐 말할게

오랜만이야 Mi Casa
With you I just feel rich
다녀왔어 Hi Mi Casa
켜뒀구나 너의 switch
Yeah
 
말을 안 해도 편안하잖아
니가 있어서 나의 집이 된 거야
You know I want that
Home
You know you got that
Home

Your love your love your love (I miss that)
Your love your love your love (I want that)
Your touch your touch your touch (I need that)
La la la la la la la la I love it"
I'm Fine,방탄소년단,"시리도록 푸른 하늘 아래 눈 떠
흠뻑 쏟아지는 햇살이 날 어지럽게 해
한껏 숨이 차오르고 심장은 뛰어
느껴져 너무 쉽게 나 살아있다는 걸

괜찮아 우리가 아니어도
슬픔이 날 지워도
먹구름은 또 끼고
나 끝없는 꿈 속이어도
한없이 구겨지고
날개는 찢겨지고
언젠가 내가 내가 아니게 된달지어도
괜찮아 오직 나만이 나의 구원이잖아
못된 걸음걸이로 절대 죽지 않고 살아
How you doin? Im fine
내 하늘은 맑아
모든 아픔들이여 say goodbye
잘 가

차가운 내 심장은 
널 부르는 법을 잊었지만
외롭지 않은 걸 괜찮아 괜찮아
깜깜한 밤 어둠은 
잠든 꿈을 흔들어 놓지만
두렵지 않은 걸 괜찮아 괜찮아

I'm feeling just fine, fine, fine
이젠 너의 손을 놓을게
I know I'm all mine, mine, mine
Cuz I'm just fine
I'm feeling just fine, fine, fine
더 이상은 슬프지 않을래
I could see the sunshine, shine, shine
Cuz I'm just fine, just fine

I’m just fine 내 아픔 다
이겨낼 수 있어 너 없이 나
I’m just fine 걱정 마
이젠 웃을 수 있고
네 목소린 모두 알아 주니까

I'm so fine, you so fine
슬픔과 상처는 모두 다
이미 지나간 추억이 됐으니
웃으며 보내주자고 we so fine
i'm so fine, you so fine
우리들 미래는 기쁨만
가득할 테니 걱정은 접어둔 채
이젠 즐겨 수고했어 we so fine

차가운 내 심장은 
널 부르는 법을 잊었지만
외롭지 않은 걸 괜찮아 괜찮아
깜깜한 밤 어둠은 
잠든 꿈을 흔들어 놓지만
두렵지 않은 걸 괜찮아 괜찮아

I'm feeling just fine, fine, fine
이젠 너의 손을 놓을게
I know I'm all mine, mine, mine
Cuz I'm just fine
I'm feeling just fine, fine, fine
더 이상은 슬프지 않을래
I could see the sunshine, shine, shine
Cuz I'm just fine, just fine

혹시
너에게도 보일까
이 스산한 달빛이
너에게도 들릴까
이 희미한 메아리가

I’m feeling just fine, fine, fine
혼자서라도 외쳐보겠어
되풀이될 이 악몽에
주문을 걸어
I’m feeling just fine, fine, fine
몇 번이라도 되뇌보겠어
또 다시 쓰러진대도
난 괜찮아

I’m feeling just fine, fine, fine
혼자서라도 외쳐보겠어
되풀이될 이 악몽에 
주문을 걸어
I’m feeling just fine, fine, fine
몇 번이라도 되뇌보겠어
또 다시 쓰러진대도 
난 괜찮아

I'm fine
I'm fine"
Anpanman,방탄소년단,"Waiting for you Anpanman
Waiting for you Anpanman

내겐 없지 알통이나 갑빠
내겐 없지 super car like Batman
되게 멋진 영웅이 내 낭만
But 줄 수 있는 건 오직 Anpan
꿈꿔왔네 hero like Superman
힘껏 뛰었네 하늘높이 방방
무릎팍 까지는 것 따윈 두렵지 않아
순수한 내 어릴 적의 망상

I'm not a superhero
많은 것을 바라지마
I can be your hero
이런 말이 가당키나
한 일인지 모르겠어 정말
근데 꼭 해야겠어요 엄마
내가 아니면 누가할까
You can call me say Anpan

Waiting for you Anpanman
(Lemme hear ya say, lemme hear ya say) 
Waiting for you Anpanman
(Turn it up, turn it up, turn It up)
좀 더 힘을 내볼래
(Lemme hear ya say, lemme hear ya say) 
너의 힘이 돼줄래
(Turn it up, turn it up, turn it up)

계속 돌려 돌려 나의 Anpan
Keep ballin’ ballin’ still 방탄
눈 뜨니 hero but still in 미로
그 young man, young man, young man
계속 몰래 몰래 상처 만땅
But ballin’ ballin’ still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman

I’m a new generation Anpanman
I’m a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say “All the bad men, cop out”
I’m a new generation Anpanman
I’m a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say “All the bad men, cop out”

가끔은 이 모든 게 두렵네
사랑하는 게 넘 많이 생겼기에
누군 말해 너도 이제 꼰대 다 됐으
자격 없어 그냥 하던 거나 잘 해
그래도 난 영웅이고파
줄 수 있는 건 단팥빵
과 수고했단 말뿐이다만
부름 바로 날라갈게
날 불러줘

Waiting for you Anpanman
(Lemme hear ya say, lemme hear ya say) 
Waiting for you Anpanman
(Turn it up, turn it up, turn it up)
좀 더 힘을 내볼래
(Lemme hear ya say, lemme hear ya say) 
너의 힘이 돼줄래
(Turn it up, turn it up, turn it up)

계속 돌려 돌려 나의 Anpan
Keep ballin’ ballin’ still 방탄
눈 뜨니 hero but still in 미로
그 young man, young man, young man
계속 몰래 몰래 상처 만땅
But ballin’ ballin’ still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman

솔직하게
무서워 넘어지는 게
너희들을 실망시키는 게
그래도 내 온 힘을 다해서라도
나 꼭 너의 곁에 있을게
다시 넘어지겠지만
또다시 실수 하겠지만
또 진흙투성이겠지만
나를 믿어 나는 hero니까 
Yeah yeah

돌려 돌려 나의 Anpan
Keep ballin’ ballin’ still 방탄
눈 뜨니 hero but still in 미로
그 young man, young man, young man
계속 몰래 몰래 상처 만땅
But ballin’ ballin’ still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman

I’m a new generation Anpanman
I’m a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say “All the bad men, cop out”
I’m a new generation Anpanman
I’m a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say “All the bad men, cop out”"
