title,singer,lyrics
가만히 가만히,백지영,"사랑한다고 원한다고 그런 말은 너무 쉽잖아
서두르지마 기다려 봐 너의 맘을 전부 꺼내 봐

Hey. boy 왜 그런데 왜 자꾸 숨기려는데
너의 두 눈속에 거짓말이 가득해 

가만히 가만히 날 봐 봐 
  나만이 나만이 나만이 알잖아

남자들 사랑은 언제나 똑같아 한 순간 뿐이잖아
사랑한다고 원한다고 그런 말은 너무 쉽잖아
서두르지마 기다려 봐 너의 맘을 전부 꺼내 봐
Hey. boy 왜 그런데 왜 자꾸 믿으라는데
너만 다르단 말 더 이상 하지마 No

사랑한다고 원한다고 그런 말은 너무 쉽잖아
서두르지마 기다려 봐 너의 맘을 전부 꺼내봐

~~~~~

가만히 가만히 날 봐 봐
  나만이 나만이 나만이 알잖아

R) Yo 가만히 가만히 너를 바라보는 중 서로 좀 더 
 알아가지는 것 뿐 Shorty I just wanna make you move
No one can make you say ""Woo-ha"" 
달아오르게 끓어오르게 그렇게 만들래 너도 모르게 
너의 삼푸 향기와 시선 마음까지 훔쳐 
나의 빈 어깨에 고개를 눕혀


감추고 속이지 말고 진심을 얘기해 봐
사랑한다면 원한다면 내가 시킨 그대로만 해
누구보다 더 나보다 더 나 하나만 아껴줘야 해
사랑한다고 원한다고 그런 말은 너무 쉽잖아
서두르지마 기다려 봐 너의 맘을 전부 꺼내 봐
가만히 가만히 가만히  날 봐 봐
            (가만히 가만히 내 손을 잡아)
나만이 나만이 나만이 알잖아
            (너만이 너만이 날 원하잖아)
가만히 가만히 가만히 다가와
            (가만히 가만히 내 눈을 봐 봐)
너만이 너만이 너만이 날 안아
  (A-yo let′s get it poppin′ we all night long)"
추락,백지영,"눈을 감아 그댈 기억해봐
눈물이라도 멈추지 않는 그대 추억을
 헤어나려고 벗어나려고
너무 애를 써도 소용 없었어
혼자라도 괜찮을 거라고
그대 빈자리 채워질거라 믿어왔지만
 가면 갈수록 더 해만가는
그대 그리움에 견딜수 없어
사랑했어 그대 만을
이런 내 맘 몰라 그대 나를 떠난 것 같아
 후회했어 떠나갈때
눈물이라도 보여 그대를 잡아야 했어

사랑으로 영원 할 거라고
나에게 이별은 다시는 오지 않을 거라고
그대 곁에서 함께 할 때면
다른 아무것도 필요 없었어
가끔 그댈 미워하면서도
 한번의 손길로 그대 품 안에 안겼었지만
 이젠 더 이상 자신 없다는
그대 그 말 한마디에 끝났어
 사랑했어 그대 만을
이런 내 맘 몰라 그대 나를 떠난 것 같아
 후회했어 떠나갈때
눈물이라도 보여 그대를 잡아야 했어
원망했어 떠난 그댈
그대 없는 내가 걱정되지 않는 그대가 돌아와줘
나 여기서 천년이라도 사랑으로만 기다리겠어
 오오오오 오오오 우~ 우~
아니라 해도 지쳤다 해도
내게 이럴수는 없는 거잖아
사랑했어 그대 만을
이런 내 맘 몰라 그대 나를 떠난 것 같아
 후회했어 떠나갈때
눈물이라도 보여 그대를 잡아야 했어
라라라라 라라라라 라라라라라라~
라라라라 라라라라 라라라라라라~"
Doctor Doctor,백지영,"Doctor Doctor - 백지영
Doctor Doctor Doctor Doctor
Doctor Doctor Doctor Doctor
간주중
미칠것 같아 나 어떡해
가슴이 왜 뛰고 있는지
그 이유는 바로 너
나 이제 어떡해
Doctor Doctor 이렇게는 더 이상 참을 수 없겠어
이젠 말을 하겠어 사랑에 빠져 버렸다고
Doctor Doctor Doctor Doctor
Doctor Doctor
간주중
이런 내 모습 부담이 되겠지 그래도 상관 않겠어
난 원해 바로 너 이제야 너를 만났어
Doctor Doctor 이렇게는 더 이상 참을 수 없겠어
이젠 말을 하겠어 너 없인 못살 것같다고
Doctor Doctor Doctor Doctor
간주중
미칠것 같아 나 어떡해
가슴이 왜 뛰고 있는지
그 이유는 바로 너
나 이제 어떡해
Doctor Doctor Doctor Doctor Doctor Doctor
이렇게는 더 이상 참을 수 없겠어
이제 들어야 겠어 너도 날
사랑하겠다고"
Interlude,백지영,
내 귀에 캔디 (DJ BEEJAY Herbal House Mix),백지영,"니가 원하는 그 말이 뭐야 내게 말해봐 
니가 무슨 말을 해준데도 나는 날아가 

제일 달콤한 그 말을 원한다면 나를 봐 
부끄럽지만 그 말을 원해 너도 알잖아 

*사랑해 (사랑해) I love you (I love you) 
어떤 말을 원해도 다 니 귓가에 해줄께 

워 아이 니 (워 아이 니) Te quiero (Te quiero) 
너무 달콤해서 말이 말같지가 않아 

** 내 귀에 캔디 꿀처럼 달콤해 니 목소리로 부드럽게 날 녹여줘 
내 귀에 캔디 꿀처럼 달콤해 니 목소리로 부드럽게 날 녹여줘 
라 라 라라 라라라라 라라라 라라라 
라 라 라라 라라라라 라라라 라라라 

달콤하게 적신 딸기 같은 너의 입술로 
달콤하게 적신 딸기 같은 너의 입술로 

말해 부드럽게 말해 빨리 나의 귓가로 
말해 부드럽게 말해 빨리 나의 귓가로"
Ironic,백지영,"다 알아버린 것처럼 
넌 내 맘속을 읽고 있어 (oh~) 
늘 사랑받지 못했던 
나를 받아 줄 사람처럼 보였어(oh~)

난 깊어 질 수 있을까 
내 맘을 빼고 모든 것이 널 피해
그렇지만 내 아픔이 너를 믿었나봐

하지만 다시 헤어지면 
난 마지막인데 (baby)
사랑이란 모든 걸 
다 줘야만 하는 그런 것일까~~~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~

난 변하는게 싫었어 
하지만 모두 변해갔어 (oh~) 
흘리기 싫은 눈물이 
얼마 남지가 않아서 그런가봐(oh~)

난 익숙하지 않나봐 
널 편히 대할 수 없잖아 (oh~)
예전처럼 힘겹던 날들이 두렵나봐

많은 걸 다시 바꾸려 애써도 봤지만 (baby~) 
모든 걸 열어 줄 사랑이 나에겐 익숙치 않아~~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~

Are you gonna shake for me~ oh~~

IRONIC~ LOVE IS IRONIC~ 
이젠 내게 필요한 건 나를 감싸 줄 너인데
IRONIC~ LOVE IS IRONIC~ 
바보처럼 피하기만해~~ 오~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~"
Last Scene,백지영,"함께 했던 지난 시간이 나의 맘을 잡아 날 붙잡아 
나 너에게 차마 쓰디쓴 이별의 잔 안겨주긴 싫었어 
하지만 어쩔 수가 없었어 뒤돌아서면 나 후회할지도 몰라 
여지껏 내게 가르쳐 줬던 너의 사랑 땅을 차며 
널 다시 나 찾아 갈지도 몰라 지금은 내 맘이 허락치 않아

그렇게 미안해 하지는 마 언젠간 이런 날 올 줄 알았어 
이미 예정된 헤어짐일 뿐야 마지막 니 말이 궁금할 뿐야 
부탁할게 마지막은 제발 담담히 돌아서 그냥 가줘 
어떤 변명도 슬픈 표정도 제발 나를 위해 보이지마 
많이 고민했을 너란 걸 잘 알고 있어 이별의 이유를 찾아야 했으니 
나의 사랑 아는 너기에 쉽지는 않았을거야 
혹시 슬픈 눈물이라도 흘려 버리면 차마 날 떠나가지도 못할가봐 
이미 떠나 버린 사랑을 힘겹게 지켜온 너를 이젠 보낼께 

그때 싫진 않았어 난 널 떠났어 아니 버렸다는 표현이 더 맞을 지 몰라 
행복했던 지난 추억 니가 다 가져가 더 이상은 나에게는 무의미한거야 
네게 상처주기 싫어 그저 무의미한 시간들을 함께 보내왔던 것 뿐 
니가 나에게 준 그 사랑마저 미안해 더는 필요치 않아

원한다면 편하다면 눈물 아니라 미소로 보내줄게 
정말 괜찮아 걱정 하지마 미련 같은 걸로 울진 않아 
내가 먼저 떠나 주기를 바랬었다면 모른 척 그냥 돌아서 가버려 
아직 남은 사랑 있기에 미소도 어렵진 않아 
다만 우리 처음 만나서 함께 한 추억 하얗게 지워지진 않을테니 
이별만이라도 차갑게 추억이 될 수 없도록 해주길 바래"
Ironic,백지영,"다 알아버린 것처럼 
넌 내 맘속을 읽고 있어 (oh~) 
늘 사랑받지 못했던 
나를 받아 줄 사람처럼 보였어(oh~)

난 깊어 질 수 있을까 
내 맘을 빼고 모든 것이 널 피해
그렇지만 내 아픔이 너를 믿었나봐

하지만 다시 헤어지면 
난 마지막인데 (baby)
사랑이란 모든 걸 
다 줘야만 하는 그런 것일까~~~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~

난 변하는게 싫었어 
하지만 모두 변해갔어 (oh~) 
흘리기 싫은 눈물이 
얼마 남지가 않아서 그런가봐(oh~)

난 익숙하지 않나봐 
널 편히 대할 수 없잖아 (oh~)
예전처럼 힘겹던 날들이 두렵나봐

많은 걸 다시 바꾸려 
애써도 봤지만 (baby~) 
모든 걸 열어 줄 사랑이 
나에겐 익숙치 않아~~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 
모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~

Are you gonna shake for me~ oh~~

IRONIC~ LOVE IS IRONIC~ 
이젠 내게 필요한 건 
나를 감싸 줄 너인데
IRONIC~ LOVE IS IRONIC~ 
바보처럼 피하기만해~~ 오~

IRONIC~ LOVE IS IRONIC~ 
모르겠어 내 마음을~ 
모르겠어 네 진심을~
IRONIC~ LOVE IS IRONIC~ 
사랑만큼 아픈 건 없어~~"
같은 마음 (Humming Ver.),백지영,
가리워진 길,백지영,"보일 듯 말 듯 가물거리는 안개속에 싸인 길
잡힐 듯 말 듯 멀어져가는 무지개와 같은 길

그 어디에서 날 기다리는지
둘러 보아도 찾을 수 없네

그대여 힘이 돼주오 
나에게 주어진 길 찾을 수 있도록
그대여 길을 터 주오 가리워진 나의 길

이리로 가나 저리로 갈까 아득하기만 한데
이끌려 가듯 떠나는 이는 제 갈 길을 찾았나

손을 흔들며 널 떠나 보낸 뒤
외로움만이 나를 감쌀 때

그대여 힘이 돼주오.. 
나에게 주어진 길 찾을 수 있도록
그대여 길을 터 주오 가리워진 나의 길"
같은 마음 (Humming Ver.),백지영,
Sad Salsa,백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을 

그대의 숨결로만 자라난 내 사랑인데 

이렇게 그대 돌아서면 다시는 볼 수 없는데 

어떻게 해야 하는지도 모른 채 자꾸 눈물만

가지 말라고 가지 말라고 한 마디 말이라도 해야 할텐데 

함께 했었던 시간속에서 어떤 걸 제일 먼저 잊어야할지 모르는데

이젠 어떻게 살아야 하나 온 몸 가득 남겨진 사랑을 

이젠 다가올 사랑은 없어 그대 남긴 상처때문에 

이렇게 끝낼수는 없어 그대를 보낼 순 없어 

그대를 잊어야할 이유라도 만들어 줘 

멈춰 버린 시간속에 쌓여만 가는 그리움 

그대가 없는 나의 모습 그대가 더 잘 알텐데 

잠깐일거야 돌아올거야 그대도 나 아니면 안될거라고 

알게 될거야 우리 사랑이 그렇게 쉽게 끝낼 수 없다는 걸 

그렇게 날 위로했지만 이미 그대는 

저 만큼 멀리 날 등진채 떠나고 있잖아

이젠 목마른 보고픔으로 기다릴게 다시 그대를 

이제 나 없는 그대의 모습 행복하길 기도 했었지만

나의 마지막 기도는 항상 그대 사랑 내가 되길"
또 하나의 사랑 (House Mix),백지영,"이러다가 말겠지 끝나겠지 미련없이
오래가진 않겠지 그렇게만 생각해왔어

깊어지진 않겠지 스쳐가는 바람처럼
잊어낼 추억도 없으니

우린 어차피 서로 감춰야할
이미 다른 사람에게 돌아가야 하니까

이래선 안된다는 걸
이래 봐야 소용없단 걸
돌이킬 수 없다는 것도 
하지만 난 이럴수 밖에
자꾸만 멀어져가는
자꾸만 힘들어가는
지쳐가는 나의 사랑을
지켜내기 위해서

<간주>

이러다 어디까지 가야 할지 몰랐지만
사랑이 어긋나면 우린 서로 위로해왔어


어느날 부터인지
날 보내는 내 마음은
왜 그런지 아파진거야

우린 어차피 서로 감춰야 할
이미 다른 사람에게 돌아가야 하니까

이래선 안된다는 걸
이래 봐야 소용없단 걸
돌이킬 수 없다는 것도 
하지만 난 이럴수 밖에
자꾸만 멀어져가는
자꾸만 힘들어가는
지쳐가는 나의 사랑을
지켜내기 위해서


한번도 보이지 않던 눈물까지 네게 보였고
보고 싶단 생각마져도 그녀보단 니가 더 한걸

이러다 끝낼 것 같아
내곁에 친구를 먼저
이제서야 나의 사랑을
혹시 찾은 거라면.."
그 여자,백지영,
Blue Black,백지영,"정말 잘한 걸까 아직 모르겠어 그대 원한대로 
보내 드린게 어떤 마음일까 나완 다를 거야 
힘든 걸음으로 가진 않았으니까 

어디로 갈까 무엇을 할까 아무 생각도 할 수 없었어 
깊은 잠이라도 청해볼까 백지처럼 모든 기억 지울 수 있게 
햇살에 사라져 버린 새벽 이슬처럼 너무나 짧았었지만 그건 
사랑인 걸 언젠가 다시 또 내게 사랑이 온다면 
조금만 더 길게 저녁 노을처럼 

내 눈물에도 그리움에도 그대가 없길 바랬었지만 
가끔 다른 생각할 때 조차 한숨으로 베어 나는 그대 기억이 
철없는 내 사랑은 또 이별도 모른 채 그대를 찾아 달라고 
자꾸 보채는 걸 아무리 달래어 봐도 감당할 수 없어 
채워지지 않는 쓰라린 보고픔 
햇살에 사라져 버린 새벽 이슬처럼 너무나 짧았었지만 
그건 사랑인 걸 언젠가 다시 또 내게 사랑이 온다면 
조금만 더 길게 저녁 노을처럼"
Sad Salsa (TV Remix),백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을 
그대의 숨결로만 자라난 내 사랑인데 
이렇게 그대 돌아서면 다시는 볼 수 없는데 
어떻게 해야 하는지도 모른 채 자꾸 눈물만
가지 말라고 가지 말라고 한 마디 말이라도 해야 할텐데 
함께 했었던 시간속에서 어떤 걸 제일 먼저 잊어야할지 모르는데
이젠 어떻게 살아야 하나 온 몸 가득 남겨진 사랑을 
이젠 다가올 사랑은 없어 그대 남긴 상처때문에 
이렇게 끝낼수는 없어 그대를 보낼 순 없어 
그대를 잊어야할 이유라도 만들어 줘 
멈춰 버린 시간속에 쌓여만 가는 그리움 
그대가 없는 나의 모습 그대가 더 잘 알텐데 
잠깐일거야 돌아올거야 그대도 나 아니면 안될거라고 
알게 될거야 우리 사랑이 그렇게 쉽게 끝낼 수 없다는 걸 
그렇게 날 위로했지만 이미 그대는 
저 만큼 멀리 날 등진채 떠나고 있잖아
이젠 목마른 보고픔으로 기다릴게 다시 그대를 
이제 나 없는 그대의 모습 행복하길 기도 했었지만
나의 마지막 기도는 항상 그대 사랑 내가 되길"
안되겠니 (발리에서 생긴 일),백지영,
Intro,백지영,
부담 (Sentimental Club Remix),백지영,"너를 포기하라고 말하는 
그를 넌 믿고있는것 같아 
난 그를 알아 쉽게 널 버릴거야 
그걸 정말 모르니 

내가 널 사랑하는것보다
그의 곁에서 넌 행복했니 
말도 안되는 일들이 벌어졌어 
잘못했던 일이야

너만을 사랑해 이렇게 너를 보낼수없어 
제발 다시 한번더 생각해봐 부탁이야

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 
널 다시 찾을거야

너만을 사랑해 이렇게 너를 보낼수없어 
제발 다시 한번더 생각해봐 부탁이야

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마 

누구에게도 널 빼앗길수 없어
널 다시 찾을거야 

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 
널 다시 찾을거야 

라라라라라 라라라라라 라라라라라~ 
라라라라라 라라 라라라 라라라라~"
비탄,백지영,"비탄 - 백지영
가 어서가
더 이상 내 곁에 머물지 말고
그래 봐야 볼 수도 없는데 어서가 제발
그대를 앞에 두고 울순없잖아
울지 않겠다고 약속했는데
이런 눈물조차도 이젠 예전처럼 닦아줄수 없잖아
다시는 오지마 다신 나를 보러 오지마
가슴 저린 그리움 마다그대 진한 향기를 느끼잖아
더 아프지 않게 해줘
간주중
어떻게 잊으라고 가버린 거야
아직 준비조차 안된 날 두고
그저 세월에 기대 희미해지만 바랄 수 밖엔 없어
다시는 오지마 다신 나를 보러 오지마
아주 오래 걸릴 것 같아
그대 진한 향기를 지우기엔
어쩌면 영원히
끝내 떠나지 않는 그대 그 기억에
얼마가지 못해 견디지 못한 채
그대 간 길을 따를 지도 몰라
다시는 오지마 다신 나를 보러 오지마
가슴저린 그리움 마다
그대 진한 향기를 느끼기엔 더 태울 가슴이 없어"
전화 한번 없네요,백지영,"무슨 일인지 전화 한 번 없네요 
그댄 뭐가 그렇게 바빠 그러는 건지 

이런 생각으로 몇 해가 지나고 
우리의 사진도 바래져만 가네요 

그대가 올까 봐 내게 돌아올까 봐 
예뻐 보이려고 화장하고 있는데 
서러운 마음에 새어 나온 눈물 때문에 
다시 내 얼굴이 엉망이네요 

어디 있는지 소식 한 번 없네요 
그대 잘 지내는지 혹시 못 지내는지 

이런 걱정으로 또 하루 지나고 
우리의 추억도 흐려져만 가네요 

그대가 올까 봐 내게 돌아올까 봐 
예뻐 보이려고 화장하고 있는데 
서러운 마음에 새어 나온 눈물 때문에 
다시 내 얼굴이 엉망 이네요 

그대가 그리워 너무 보고 싶어서 
아직까지 그댈 기다리고 있는데 
언제쯤 오나요 아니 오지 않을 건가요 
그것만이라도 가르쳐 줘요 

전화 한 번만 아니 소식 한번만 
나는 다른 건 정말 바라지도 않아요 

내게 이제라도 그대 목소리로 
잊으라 말하면 그땐 잊어줄게요 

그대가 말하면 뭐든 했던 나니까"
도시의 삐에로,백지영,
Dream,백지영,"이제 와서 이런 
얘기 무슨 소용 있겠어요. 
그대 생각 시린 
내 가슴에 상처 뿐일텐데.. 
괜찮나요. 나 없어도 
아무렇지 않은가요.
보고 싶어 울지는 않나요. 
그러진 않겠죠..
아무것도 남겨놓지 말란 
떠나가던 마지막 그 말처럼 
시간속에 지워지기만을 
기다리고 싶어요. 
바보같죠. 그대 하나 잊지 못해..
이런 내가 언젠가는 
그대의 기억도 익숙해지겠죠.
외로워질때면 눈물이 
날때면 내안의 그대를 꺼내요. 
나 아프지 않게 추억할 
수는 없나요..
나 어릴 적 엄마품에 
달려들던 악몽처럼 
그대 생각 짧은 꿈이라면 
그만큼이라면 

* 외로워질 때면 눈물이 
날때면 내안의 그대를 꺼내요.
나 아프지 않게 추억할 수는 없나요.."
아이러니,백지영,"도대체 뭐가 뭔지 모르겠어.
내가 싫어 떠나간 너를 
내안에 왜 남겨둔 건지...

잊을 수 있어. 
그렇게 어렵진 않아.
흘렸던 눈물 만을 기억하면 돼. 
겁낼 건 없어. 
너와의 많은 추억들.
흐르는 시간속에 흐려질 테니. 

잊어버려! 그까짓 기억들. 
지워버려!! 하찮은 사랑도.. 
다시는 너같은 사람에 목메는 일은 없을 거야.

도대체 뭐가 뭔지 모르겠어. 
왜 이렇게 아파하는지.. 
내 안에 무얼 남겨 둔거야. 
도대체 뭐가 뭔지 모르겠어.. 
왜 이렇게 보고 싶은지. 지쳤어. 
I don't wanna cry for you.

고마워 했어. 
눈물도 없이 돌아선 
잔인한 너의 마지막 그 이별을...

내게 했던 달콤한 속삭임 
보여줬던 따뜻한 그 모습.. 
지금쯤 누군가 찾아서 내 빈자리를 채우겠지. 

도대체 뭐가 뭔지.. 모르겠어. 
왜 이렇게 아파하는지. 
내 안에 무얼 남겨 둔거야. 
도대체 뭐가 뭔지 모르겠어. 
왜 이렇게 보고 싶은지. 지쳤어. 
I don't wanna cry for you. 

어쩌면 너없이 혼자 살아 내지 못할것만 같아서... 
오히려 추억에 매달려 사는 건지 몰라. 

도대체 뭐가 뭔지 모르겠어.. 
왜 이렇게 보고 싶은지 지쳤어. 
I don't wanna cry for you. "
원망,백지영,"모든걸 다버리고 마구 산다면 수렁속에 빠져서 산다면 어느날 이런 나의 소식 들으면 그대 내게 돌아와 화라도 내지 않을까 
그댄 알아 그대 없인 어둠의 길을 잃은 아이라는 걸
헤어질때 나먼저 보내려 자꾸 등을 밀던 이유가 내 걱정인것도
날 싫어하는 눈빛이라도 내게 맘에 없던 말이라도
그랬다면 아픈 상처라 해도 사랑은 체념할수 있었을텐데
그댄 알아 내가 없인 나보다 더 힘겨운 눈물이란걸
못볼꺼야 그 말을 할때도 자꾸 흐려지는  눈빛을 피하려 한것도
날 아직 사랑하고 있잖아 지금 날 보러 오고 싶잖아
돌아와줘 나도 그렇단 말야 갈수록 더 커지는 사랑때문에
돌아와줘 나도 그렇단 말야 더 이상 이렇게는 안될것같아"
그여자,백지영,
Sad Salsa (R＆B＋Ratin Dance Mix Ver.),백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을 
그대의 숨결로만 자라난 내 사랑인데 

이렇게 그대 돌아서면 다시는 볼 수 없는데 
어떻게 해야 하는지도 모른 채 자꾸 눈물만 

가지 말라고 가지 말라고 
한 마디 말이라도 해야 할 텐데 
함께 했었던 시간 속에서 
어떤 걸 제일 먼저 잊어야할지 모르는데 

이젠 어떻게 살아야하나 온 몸 가득 남겨진 사랑을 
이젠 다가올 사랑은 없어 그대 남긴 상처 때문에 

이렇게 끝낼 수는 없어 그대를 보낼 순 없어 
그대를 잊어야 할 이유라도 만들어 줘 

멈춰 버린 시간 속에 쌓여만 가는 그리움 
그대가 없는 나의 모습 그대가 더 잘 알텐데 

잠깐일 거야 돌아올 거야 
그대도 나 아니면 안될 거라고 
알게 될거야 우리 사랑이 그
렇게 쉽게 끝낼 수 없다는 걸 
그렇게 날 위로했지만 

이미 그대는 저 만큼 멀리 날 
등진 채 떠나고 있잖아 
이젠 목마른 보고픔으로 기다릴게 다시 그대를 

이제 나 없는 그대의 모습 행복하길 기도 했었지만 
나의 마지막 기도는 항상 그대 사랑 내가 되길 "
사랑아 또 사랑아,백지영,
작은 바램,백지영,"난 알고 있어요 무슨 애길 하려 하시는지 어서 말을 하세요 우리 이
젠 헤어지게 된 거라고왜 나의 눈빛조차도 피하려 하시는지 이미 모
든걸 알고 있는데 그러니 날 위해 변명하려고 애쓰지는 마요 나보
고 더 그대가 더 힘들 테니까 

*꼭 떠나셔야 한다면 그냥 한번만 웃어 주세요 슬픈 눈물로 떠나가
시면 그대 기억이 모두 눈물로만 될테니 혼자 되어도 항상 눈물로
만 살테니 참 그대 고마웠어요 그대가 내게 주신 사랑만으로 행복했
으니 그대가 떠난 후 혼자되는 날 걱정은 마요 그대 내게 남겨 주
신 추억 있으니 그대 내 작은 바램 있다면 향기만큼은 기억해 줘요 
아주 먼 훗날 우리 우연히 스치게 되도 나의 모습 대신할 테니.. 

*반복 "
You＆Me,백지영,"You & Me - 백지영
Go Get Away
너와 함께 지냈던 많은 시간 이젠 모두 지워졌어
Way Far Away
가끔나를아프게울게하는네남겨진기억도다가져가
Rap
어디서 하다가 내 앞에 다시 나타난 이유가 뭐야
왜이래 이러지마 이제야 겨우 너를 잊었단 말야
난 이제와 어떡하라고 왜 나를 찾은 거야
무슨말하려는건지원하고 있는게뭔지난관심없어돌아가
Go Get Away
너와 함께 지냈던 많은 시간 이젠 모두 지워졌어
Way Far Away
가끔나를아프게울 하는네남겨진기억도다가져가
Rap
잊었니 마지막 그 말 다시는 기억조차도 하지말라던
얼마나 오랫동안 그 말에 아파한 줄 알기나 한지
나이유도모른채너를그렇게보냈던날용서를하기까지
얼마나 오래 걸린지 넌 알기나 해
돌아가 Go Get Away
너와 함게 지냈던 많은 시간 이젠 모두 지워졌어
Way Far Away
가끔나를아프게울게하는네남겨진기억도다가져가
너무 보고 싶었어 하지만
Go Get Away
이젠 너의 뒷모습 볼 수 없어 내가 먼저 돌아설께
Way Far Away
조금 더모질게보내주겠어 나같은 상처는 너 갖지마"
Emotion,백지영,"그렇게 날 믿지 못했니 
언젠가는 알게 되겠지 
지나간 내 상처가 뭐가 그리 중요해 

I saw your passion 처음 본 순간 느꼈어 
Attraction 내 맘 어쩔 수 없었어 
사랑이란게 뭔지 알게 됐어 
Satisfacion 너는 날 만족 시켰고 
Emotion 너는 날 감동시켰어 
니가 아니면 안될 내가 됐어 

니가 본건 내가 아니야 
다른 사람눈에 비친 나 
어리석은 후회만 갖지 않길 바랄뿐

Hear the riff like quiter(blah) your mind is messed up I know 
its too gard in any kind of situation there's a prob Both side 
in your heatr there's ascar common ebery body have a drink 
then scoof same same I'm a stay up with my boo Last round 
throw it up, get up team 1,2,3 everybody scream. 

I saw your passion 처음 본 순간 느꼈어 
Attraction 내맘 어쩔수 없었어 
사랑이란게 뭔지 알게 됐어 
Satisfaction 너는 날 만족시켰고 
Emotion 너는 날 감동시켰어 
니가 아니면 안될 내가 됐어 

내가 있던 빈 자리가 그리워 다시 돌아 온대도 
그때는 너무 늦어 소용없어 

I wanna passion 너의 아팠던 기억들 
Attraction 너의 그 모든 기억들 
이젠 조금씩 지워 내야겠지 
Sarisfaction 내게 사랑은 없겠지 
Emotion 끝내 혼자로 남겠지 
그저 너 하나 잊기만을 바래 Emotion "
Shilly Shally,백지영,"나 더이상 못참아. 
이렇게 너하곤 못살아.
함께 있어도 날 외롭게 만든 널 용서할 수 없어.
나 더이상 못믿어.
이제 난 너에게 지쳤어.
곁에 있어도 단 한번도 사랑을 느낄 수가 없으니...

길게 말하지마. 
빙빙 돌리지마. 
그런 태도 맘에 안들어. 왜그래. 
싫어 질 수 있어. 싫증도 날 수 있어. 
내가 아니라면 아닌 거라고 말하고 끝내버려. 

왜 갖기는 벅차니? 
아니면 남 주긴 아깝니? 
좋고 싫은게 그렇게도 어렵니? 
확실하게 해봐. 
왜 있으면 귀찮고 
없으면 아쉬워 질까 봐? 
그렇다 해도 남자라면 있을 때 잘해줘야 하잖아.

누굴 만난대도 계속 이렇다면 
길게 가진 못할거란 걸 잘 알아.
운명이라 해도 너 같은 사람에겐 
진짜 운명인지 분간조차도 할 수가 없을거야. 

너 누군가 만나서 
나 같은 사랑을 하겠지. 
얼마 못가서 또 이렇게 나처럼 쉽게 버리겠지. 
너 그러다 언젠가 
지독한 외로움 이란걸 정말 모르니? 
그땐 이미 후회도 늦어 버렸다는 걸... 

부탁해 그때는 내게 돌아오지마 제발.. "
그대 생각,백지영,"어떤지 아나요?
그대를 느낄 때 따뜻한 오후의 햇살처럼 포근해져요.
사랑인가봐요.
그대와 방금 헤어졌는데...
그 모습, 그 음성, 그 미소, 그 눈빛 그리워져요.
그대 생각 할 때면 자꾸 눈물이 날 것 같아요.
아주 많이 사랑하나 봐요. 
그대 볼 때마다 아직도 떨려와요. 

어떻게 하나요. 
그대가 심어 놓은 사랑을...
그대는 모른채 혼자서 이렇게 키워야 해요. 
그대 생각 어느새 바람 한줄기 스쳐가네요. 
나도 몰래 두려운가 봐요. 
깊어가는 사랑 어긋나 버릴 까봐..

그대 생각 할 때면 자꾸 눈물이 날것 같아요. 
괜찮아요..
내가 사는 동안 그대와의 사랑 단 한 번 뿐이라 해도... "
Bridge,백지영,
