title,singer,lyrics
This Love,BIGBANG,"this love yeah yeah yeah
this loving in dugging dison oh 
I`m tray falling dislike yeah yeah yeah
this is song for young

오늘은 다른 날보다도 괜히 더 슬퍼지네
네가 보고싶다고 
이제는 이런 말도 할 수가 없이 되버린걸
그저 옆에서 지켜 볼 수 조차도 없어 정말 끝인걸
아무리 봐도 바보 같았어 
헛된 기대만 부풀려 착각만 했어
그래 넌 남자친구가 있는데 나는 그걸 아는데 
왜 그랬는지 그럴수록 네가 좋아져

친구들이 나보고 병신이래
걔가 뭐가 그리 잘났냐고 정신 차리래
가지고 논거래 상관없어 아무렴 어때
이렇게라도 널 볼 수만 있다면 난 그걸로 족해 

This love 다신 사랑 따윈 하지않아 너무나 야윈 
내 모습을 바라보니 왜 이리 바보 같은지
This love 이미 떠나버린 잡기에는 사라져 버린
돌아오지도 않을 사람아 
멀리 멀리 날아가 저 구름 뒤로

마음에도 없는 네 얘기 
이것은 마치 like 하나 빼기 일
september 19th 너의 생일 
홀로 남아 alone I’m a fallin love shady
기억은 나니? 네 집앞에서 밤이 
다가도록 널 기다린 내 맘이 닳도록
장미 한다발 들고서 맘은 이미 들떴어
기대완 달리 넌 안 나오고 비가 내렸어
그제서야 나는 마음을 정리해 네 안에 
누군가 있겠지 나를 위로해 미안해 
그것도 모르고 널 당황케 했으니 yes니?
또다시 나는 혼자가 됐으니

This love 다신 사랑 따윈 하지않아 너무나 야윈 
내 모습을 바라보니 왜 이리 바보 같은지
This love 이미 떠나버린 잡기에는 사라져 버린
돌아오지도 않을 사람아 
멀리 멀리 날아가 저 구름 뒤로

마음에도 없는 네 얘기 
이것은 마치 like 하나빼기 일
september 19th 너의 생일 
홀로 남아 alone I’m a fallin love shady

나 어떻게 해야 돼 너를 사랑하는게 
죄 지은것만 같은데 지금 너무 많이 힘든데 
너의 그 남자에게 찾아가 말 해줄래 
우리 이럼 안되잖아
now I’m crazy, without you for me 

This love 이젠 잊혀버릴 시간 속에 묻혀져 버릴 
기억 속에 흔적조차 왜 이리 가슴 아픈지
This love 너무나도 여린 사랑이라 하기엔 어린 
그 추억도 기억도 다 멀리 멀리 날아가 저 구름뒤로

This love this love this love 
this love this love this love
This love this love this love 
this love this love this love
Hey J look at me
After your left it ain’t the same
I’m not what I used to be
it hurt so much you know
I need you girl
always long times This love"
MONSTER,BIGBANG,"오랜만이야 못 본 사이 
그댄 얼굴이 좋아 보여 
예뻐졌다 넌 항상 내 눈엔 원래 
고와 보여 
근데 오늘따라 조금 달라 보여 
유난히 뭔가 더 차가워 보여 
나를 보는 눈빛이 동정에 가득 
차있어 네 앞에서 난 작아 보여 
괜찮은 척 애써 대화주제를 바꿔버려 
묻고 싶은 말은 많은데 
넌 딱 잘라버려 
네 긴 머린 찰랑거려 
내 볼을 때리곤 스쳐지나 
뒤돌아선 곧장 가버려 
여기서 널 잡으면 우스워지나 
아무 말도 떠오르지 않죠 
떨면서 넌 한두 발짝 뒤로 
이젠 내가 무섭단 그 말 
날 미치게 하는 너란 달
I love you baby I’m not a monster 
넌 알잖아 예전 내 모습을 
시간이 지나면 사라져 버릴 텐데 
그 땐 알 텐데 baby 
I need you baby I’m not a monster 
날 알잖아 이렇게 가지마 
너 마저 버리면 난 죽어버릴 텐데 
I’m not a monster 
무슨 일이 있어도 영원하자고 
슬플 때도 기쁠 때도 끝까지 하자고 
You don’t say that tomorrow 
오늘이 마지막인 것처럼 사랑하자고 
너 없는 삶은 종신형 세상과 
단절돼 돌 지경이야 
너란 존재는 고질병 시련의 연속 
마음 속 미련이야 
세상사람들이 내게 돌린 등 
모든 것이 베베 꼬여있던 눈초리들 
내게 가장 큰 아픔은 아픔은 
네가 그들 같아졌단 것뿐 
I love you baby I’m not a monster 
넌 알잖아 예전 내 모습을 
시간이 지나면 사라져 버릴 텐데 
그 땐 알 텐데 baby 
I need you baby I’m not a monster 
날 알잖아 이렇게 가지마 
너마저 버리면 난 죽어버릴 텐데 
I’m not a monster 
가지마 가지마 가지마 떠나지 말아
하지마 하지마 하지마 너 같지 않아
멀어진 채로 사랑은 걸러진 채로
찾지마 찾지마 찾지마 날 찾지 말아
마지막 마지막 마지막 
네 앞에 서 있는 
내 모습을 기억해줘 
날 잊지 말아줘
I love you baby I’m not a monster 
넌 알잖아 예전 내 모습을 
시간이 지나면 사라져 버릴 텐데 
그 땐 알 텐데 baby 
I need you baby I’m not a monster 
날 알잖아 이렇게 가지마 
너 마저 버리면 난 죽어버릴 텐데 
I’m not a monster
I think I’m sick 
I think I’m sick
I think I’m sick 
I think I’m sick"
IF YOU,BIGBANG,"그녀가 떠나가요
나는 아무것도 할 수 없어요
사랑이 떠나가요
나는 바보처럼 멍하니 서있네요

멀어지는 그 뒷모습만을 바라보다
작은 점이 되어 사라진다
시간이 지나면 또 무뎌질까
옛 생각이 나
니 생각이 나

IF YOU
IF YOU
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
IF YOU
IF YOU
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어

그대는 어떤가요
정말 아무렇지 않은 건가요
이별이 지나봐요
그댈 잊어야 하지만 쉽지가 않네요

멀어지는 그 뒷모습만을 바라보다
작은 점이 되어 사라진다
누군갈 만나면 위로가 될까
옛 생각이 나
니 생각이 나

IF YOU
IF YOU
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
IF YOU
IF YOU
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어

오늘같이 가녀린 비가 내리는 날이면 
너의 그림자가 떠오르고

서랍 속에 몰래 넣어둔 우리의 추억을 
다시 꺼내 홀로 회상하고

헤어짐이란 슬픔의 무게를
난 왜 몰랐을까

IF YOU
IF YOU
아직 너무 늦지 않았다면
우리 다시 돌아갈 수는 없을까
IF YOU
IF YOU
너도 나와 같이 힘들다면
우리 조금 쉽게 갈 수는 없을까
있을 때 잘할 걸 그랬어"
BAD BOY,BIGBANG,"ah....
Baby come back...
Ayo choice, drop it on me

그날 밤은 내가 너무 심했어 
니가 진짜로 떠나갈 줄은 몰랐어
“내가 미안해” 이 말 한마디 어려워서 
우린 끝까지 가 내 성격이 더러워서
말도 안 되는 일로 다투기를 하루에도 수십 번
넌 울면서 뛰쳐나가 난 주위를 두리번
다시 돌아오겠지 내일이면 
분명 먼저 연락이 오겠지 아침이면

Baby 난 못해 너무나 못 돼서 
더 잘해주고 싶은데 잘 안돼
Everyday & night I'm so mean 
cuz I'm so real so I'm sorry 
(but I can't change)

니가 사랑하는 나는 Sorry i'm a bad boy
그래 차라리 떠나 잘 가요 you’re a good girl
시간이 갈수록 날 알면은 알수록 
실망만 남았겠지만

Baby don't leave me 
I know you still love me
왜 그래 솔직히 나 말해 니가 필요해 
my lay lay lay lay lady 
my lay lay lay lay lady

보통남자와 달라 너무 힘들다고
넌 아직도 소녀같이 너무 여려 
매일같이 웃어주는 네 곁엔 내가 너무 어려
바쁘다는 핑계로 약속을 미뤄버려 
미안한 나 속상한 마음에 고개를 돌려버려
내 꿈속의 신부 이제 그냥 친구 
헤어짐이 아쉬운 우리들의 침묵

Baby 난 못해 너무나 못 돼서 
더 잘해주고 싶은데 그게 안돼
Everyday & night I'm so mean 
cuz I'm so real so I'm sorry 
(but I can't change)

니가 사랑하는 나는 Sorry I 'm a bad boy
그래 차라리 떠나 잘 가요 you’re a good girl
시간이 갈수록 날 알면은 알수록 
실망만 남았겠지만

Baby don't leave me 
I know you still love me
왜 그래 솔직히 나 말해 니가 필요해 
my lay lay lay lay lady 
my lay lay lay lay lady

아무 말 하지마 
괜히 강한 척 했지만 속은 달라
날 버리지마 
내게는 너만큼 날 이해해줄 사람

은 없단 걸 넌 알고 있잖아요 baby 
Oh 그대 back to me ye ye ye 

니가 사랑하는 나는 Sorry i'm a bad boy
그래 차라리 떠나 잘가요 you’re a good girl
시간이 갈수록 날 알면은 알수록 
실망만 남았겠지만

Baby don't leave me 
I know you still love me
왜 그래 솔직히 나 말해 니가 필요해 
my lay lay lay lay lady 
my lay lay lay lay lady

니가 사랑하는 나는 
Sorry i'm a bad boy 
Sorry i'm a bad boy 
Sorry i'm a bad boy

그래 차라리 떠나 잘 가요 
you’re a good girl 
you’re a good girl 
you’re a good girl

니가 사랑하는 나는 
Sorry i'm a bad boy 
Sorry i'm a bad boy 
Sorry i'm a bad boy

그래 차라리 떠나 잘 가요 
you’re a good girl 
you’re a good girl 
you’re a good girl"
LOSER,BIGBANG,"LOSER 외톨이
센 척하는 겁쟁이
못된 양아치 
거울 속에 넌
JUST A LOSER 
외톨이 상처뿐인 머저리
더러운 쓰레기 
거울 속에 난 I’M A

솔직히 세상과 난 
어울린 적 없어
홀로였던 내겐 
사랑 따윈 벌써
잊혀 진지 오래 
저 시간 속에
더 이상은 못 듣겠어 
희망찬 사랑 노래
너나 나나 
그저 길들여진 대로
각본 속에 놀아나는 
슬픈 삐에로
난 멀리 와버렸어
I’M COMING HOME
이제 다시 돌아갈래 
어릴 적 제자리로

언제부턴가 난
하늘 보다 땅을 
더 바라보게 돼
숨쉬기조차 힘겨워
손을 뻗지만 
그 누구도 
날 잡아 주질 않네 I’M A

LOSER 외톨이
센 척하는 겁쟁이
못된 양아치 
거울 속에 넌
JUST A LOSER 
외톨이 상처뿐인 머저리
더러운 쓰레기 
거울 속에 난 I’M A

반복되는 
여자들과의 내 실수
하룻밤을 사랑하고 
해 뜨면 싫증
책임지지 못 할 
나의 이기적인 기쁨
하나 땜에 모든 것이 
망가져버린 지금
멈출 줄 모르던 
나의 위험한 질주
이젠 아무런 감흥도 
재미도 없는 기분
나 벼랑 끝에 
혼자 있네 
I’M GOING HOME
나 다시 돌아갈래 
예전의 제자리로

언제부턴가 난
사람들의 시선을 
두려워만 해
우는 것조차 지겨워
웃어보지만 
그 아무도 날 
알아주질 않네 I’M A

LOSER 외톨이 
센 척하는 겁쟁이
못된 양아치
거울 속에 넌
JUST A LOSER 
외톨이 상처뿐인 머저리
더러운 쓰레기 
거울 속에 난

파란 저 하늘을 
원망하지 난
가끔 내려놓고 싶어져
I WANT TO SAY GOOD BYE
이 길의 끝에 
방황이 끝나면
부디 후회 없는 채로 
두 눈 감을 수 있길

LOSER 외톨이 
센 척하는 겁쟁이
못된 양아치 
거울 속에 넌
JUST A LOSER 
외톨이 상처뿐인 머저리
더러운 쓰레기 
거울 속에 난 I’M A

LOSER
I’M A LOSER
I’M A LOSER
I’M A LOSER"
마지막 인사,BIGBANG,"yes bigbang is back most definitely hey move
b to the i to the g (bang bang)

b to the i to the g (bang bang)

b to the i to the g (bang bang)

 about love



i don′t wanna be with out you girl

마지막 인사는 접어두길 바래 오늘 단 하루만큼은 

i don′t wanna be with out you girl

내 서툰 마음까지 안고 가줘

i love you i need you girl



baby baby baby 조금 어색하지만 서로
baby baby baby 아직 사랑하고 있는데
baby baby baby 두렵기는 하지만서도
끝이보이지만 난 그래도 only you girl

 
상처만 가득해 모질게 날 대하던 너

어르고 달래 또 반복되 널 피하던 나
어디서부터 어긋났을까 기나긴 고민
해답없는 문제속에 헤메여 난

 

미로미로속에 갇힌 길 잃은 방랑자마냥 이도저도 못해 난 마냥

기다리기만 할 뿐 사뿐사뿐히 내게 다가와주길 girl
우리 처음만난 때 처럼 풋풋하던 그때 처럼

이런이런이런 저런저런저런 너와 내 사이의 끈 절대놓지말어

 
i don′t wanna be with out you girl

마지막 인사는 접어두길 바래 오늘 단 하루만큼은

i don′t wanna be with out you girl

내 서툰 마음까지 안고 가줘

i love you i need you girl


baby baby baby 조금 어색하지만 서로
baby baby baby 아직 사랑하고 있는데

baby baby baby 두렵기는 하지만서도
끝이보이지만 난 그래도 only you girl



아무런 말 없이 떠나 연락없고 (아무 말 않고)

그러다 어느날 갑자기 나타나고 (무슨일있었냐는 듯)

날 갖고노는건지 이게 사랑이 맞는건지
하루에도 열두번 더 헷갈리고 (about love)


한두번 갖고놀던 장난감 넌 뭘 원했냐고 되물어봤어
달콤함은 아주 잠깐 우린 너무 쉽게 녹아버린 솜사탕
(지친 가슴 이젠 나도 막지못할것만 같아)

어서 날 잡아줘 (떠나가기 전에)

 
i don′t wanna be with out you girl

마지막 인사는 접어두길 바래  오늘 단 하루만큼은

i don′t wanna be with out you girl

내 서툰 마음 까지 안고 가줘

i love you i need you girl


baby baby baby 조금 어색하지만 서로
baby baby baby 아직 사랑하고 있는데
baby baby baby 두렵기는 하지만서도

끝이보이지만 난 그래도 only you girl

 


여전히 널 사랑하지만 내게는 너무나 소중하지만 ye
누구도 네 자릴 메꿀 수 없는걸

I know (you know) oh 그냥 조용히 날 안아줘


i don′t wanna be with out you girl

마지막 인사는 접어두길 바래 오늘 단 하루만큼은

i don′t wanna be with out you girl

내 서툰 마음 까지 안고 가줘

i love you i need you girl


baby baby baby 조금 어색하지만 서로
baby baby baby 아직 사랑하고 있는데
baby baby baby 두렵기는 하지만서도
끝이보이지만 난 그래도 only you girl

 

b to the i to the g (bang bang)

b to the i to the g (bang bang)

b to the i to the g (bang bang)
끝이보이지만 난 그래도 only you girl (about love)"
TONIGHT,BIGBANG,"빅뱅 - Tonight

Tonight

Such a beautiful night

Sing you with me now

2011 Follow me

Big Bang

Big Bang

We back again one more time

Say No way

No way

너무 쉽게 또 남이 돼

Big Bang

Big Bang

Don't stop 

Let's play

Okay Okay

Go go go

나 미칠 것 같애

아마 지친 것 같애

아냐 질린 것 같애

벌써 따분해 시시해

한 여자로는 만족 못하는

Bad Boy

But I'm nice

안 넘어가고는 못 배길걸

Let me blow your mind

언제부터였는지

감흥이 없어진 우리

이젠 마치 

진 빠진 김 빠진

콜라같지

무감각해진 첫 느낌

서로를 향한 곁눈질

그깟 사랑에 난 목매지 않아

Don't want a try no more

너를 찾아서 오에오

날 비춰주는 저 달빛 아래로

그댈 찾아서 오에오 오오

끝이 어딘지 모르겠지만

Hey-

Tonight Tonight

Tonight Tonight

아직 난 사랑을 몰라

또 홀로 가여운 이 밤

상처난 이별이 무서워

So What So What

널 처음 만난 순간이 그리워

No More No More

그저 아픔에 서툰걸

난 피하고 싶은걸

 But you no that I love you girl

(Girl girl girl)

질질 끄는 성격 

Say No

차가운 입술로

널 얼어붙게 하는 나나나

T T T Take my soul

Take my heart back

새로운 설레임 Get that

사랑은 내겐 어울리지 않아

Don't think too much

It's simple

너를 찾아서 오에오

날 비춰주는 저 달빛 아래로

그댈 찾아서 오에오 오오

끝이 어딘지 모르겠지만

Hey-

Tonight Tonight

Tonight Tonight

아직 난 사랑을 몰라

또 홀로 가여운 이 밤

안녕이란 말의 슬픈 의미

어두운 그림자는 가려지고

내 마음 속 잊어버린

너를 향한 나의 기억

Let's go

Move it Move it

Move it A Wo-

너를 찾아서 오에오

날 비춰주는 저 달빛 아래로

(저 달빛 아래로)

그댈 찾아서 오에오 오오

(그대 오 Baby)

끝이 어딘지 모르겠지만 Hey

(어딘지 몰라)

Tonight Tonight

Tonight Tonight

아직 난 사랑을 몰라

(사랑을 몰라 난)

또 홀로 가여운 이 밤

너를 찾아서 오에오

(Tonight)

날 비춰주는 저 달빛 아래로

(Such a beautiful night)

그댈 찾아서 오에오 오오

(Ha-)

끝이 어딘지 모르겠지만

(Good Night)"
LOVE SONG,BIGBANG,"한 여자가 멀어져 가
남자는 노래 부르지만
눈물이 나는 걸 이별이란

널 만질 수가 없는걸
I know yeah eh
떨어지는 날 잡아줘 hello

I hate this love song (I hate this love song)
I hate this love song (I hate this love song)
I hate this love song (I hate this love song)
I hate this love song (I hate this love song)

이 사랑 노래가 싫어 다신 안 부르리
너를 떠올리지 않게 잊을 수 있게

이 사랑 노래가 싫어 웃으며 부르리
그대가 외롭지 않게 지금 너에게로
난 ooh ooh ooh ooh
난 ooh ooh ooh ooh

난 두려워 이 세상은 의미없어
달과 별이 있는
너 있는 그 곳에 데려가줘

우린 아름다웠는데
you know 내게 사랑을
가르쳐준 너 hello

I hate this love song (I hate this love song)
I hate this love song (I hate this love song)
I hate this love song (I hate this love song)
I hate this love song (I hate this love song)

이 사랑 노래가 싫어 다신 안 부르리 
너를 떠올리지 않게 잊을 수 있게

이 사랑 노래가 싫어 웃으며 부르리
그대가 외롭지 않게 지금 너에게로
난 ooh ooh ooh ooh
난 ooh ooh ooh ooh

따스한 햇살 또 다른 세상
쓸쓸히 춤추는 갈대밭
푸른 언덕 위 난 여전히 
그녀와의 못다한 대화
아무 대답 없는 (대답 없는)
무표정한 저 하늘 (저 하늘)
흰 구름 뒤에 숨어 있겠지
넌 별이 됐겠지

(Let's go)
눈 감고 네 숨결을 느껴 네 꿈을 꿔
내 입가에 번진 미소
지금 난 너와 숨을 쉬어
시간아 멈춰 
그녀와 날 갈라놓지 말아
바람아 멈춰
네게 보내는 마지막 편지 한 장

이 사랑 노래가 싫어 다신 안 부르리
너를 떠올리지 않게 잊을 수 있게

이 사랑 노래가 싫어 웃으며 부르리
그대가 외롭지 않게 지금 너에게로 
난 ooh ooh ooh ooh ooh hoo(oh I hate this love song)
난 ooh ooh ooh ooh ooh hoo(oh I hate this love song)

I hate this love song"
WE LIKE 2 PARTY,BIGBANG,"오늘도 친구들이 왔어
MAN HOW YOU BEEN WHATS UP
AYE 여기 한 잔만 줄래
제일 늦게 마시는 사람 술래
그냥 섞어 마셔 CHAMPAGNE
AND IF U KNOW WHAT I’M SAYIN
내 손목을 보니 시간은 금이야
불금이야 YOU DIG

우린 젊기에 후회 따윈 내일 해
조금 위험해 (AYE MAN YOU BETTER SLOW IT DOWN)
다시 돌아오지 않을 오늘을 위해
저 하늘을 향해 건배해

WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 머리 위에 해 뜰 때까지
WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 서쪽에서 해 뜰 때까지

오래간만에 불장난해
지금 이 순간 나랑 같이 밖에 나갈래
시끌 시끌 분위기는 환상
겁이 없는 멋쟁이들 꽐라
여기저기 널부러진 OPUS ONE에
마무리는 달콤하게 D’yquem
너는 빼지 않지 가지 함께 천국까지
맨 정신은 반칙

우린 젊기에 후회 따윈 내일 해
조금 위험해 (AYE MAN YOU BETTER SLOW IT DOWN)

다시 돌아오지 않을 오늘을 위해
저 하늘을 향해 건배해

WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 머리 위에 해 뜰 때까지
WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 서쪽에서 해 뜰 때까지

너 없인 미쳐버리겠어
DJ PLAY A LOVE SONG
나 취한 게 아냐 네가 보고 싶어 죽겠어
SO DJ PLAY A LOVE SONG

WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 머리 위에 해 뜰 때까지
WE LIKE 2 PARTY YEAH YEAH YEAH YEAH
WE LIKE 2 PARTY 서쪽에서 해 뜰 때까지"
뱅뱅뱅 (BANG BANG BANG),BIGBANG,"난 깨어나 까만 밤과 함께
다 들어와 담엔 누구 차례
한 치 앞도 볼 수 없는 막장 게릴라
경배하라 목청이 터지게 

찌질한 분위기를 전환해
광기를 감추지 못하게 해
남자들의 품위 여자들의 가식
이유 모를 자신감이 볼만해
난 보란 듯이 너무나도 뻔뻔히
니 몸속에 파고드는 알러지
이상한 정신의 술렁이는 천지
오늘 여기 무법지

난 불을 질러
심장을 태워
널 미치게 하고 싶어
B.I.G Yea we bang like this 모두 다 같이

총 맞은 것처럼

BANG! BANG! BANG!
BANG! BANG! BANG!
빵야 빵야 빵야
BANG! BANG! BANG!
BANG! BANG! BANG!
빵야 빵야 빵야

다 꼼짝 마라 다 꼼짝 마
다 꼼짝 마라 다 꼼짝 마
오늘 밤 끝장 보자 다 끝장 봐
오늘 밤 끝장 보자 
빵야 빵야 빵야

널 데려가 지금 이 순간에
새빨간 저 하늘이 춤출 때
돌고 돌아 너와 나 이곳은 Valhalla
찬양하라 더 울려 퍼지게

We go hard 불침번 밤새 달려 축지법
이 노래는 꼭지점 신이나 불러라 신점
큰 비명소리는 마성의 멜로디 검은 독기의 연결 고리
사방 팔방 오방 가서 푸는 고삐 whoo

난 불을 질러
네 심장을 태워
널 미치게 하고 싶어
B.I.G Yea we bang like this 모두 다 같이

총 맞은 것처럼

BANG! BANG! BANG!
BANG! BANG! BANG!
빵야 빵야 빵야
BANG! BANG! BANG!
BANG! BANG! BANG!
빵야 빵야 빵야

다 꼼짝 마라 다 꼼짝 마
다 꼼짝 마라 다 꼼짝 마
오늘 밤 끝장 보자 다 끝장 봐
오늘 밤 끝장 보자 
빵야 빵야 빵야

Ready or not
Yea we don't give a what
Ready or not
Yea we don't give a what

Let’s go 남자들은 위로
여자들은 get low
당겨라 bang bang bang
let the bass drum go

남자들은 위로
여자들은 get low
당겨라 bang bang bang
let the bass drum go"
CAFE,BIGBANG,"I remember 
When you walked through that door 
Sat down on that chair 
The times we shared 
But you aren't here 

네가 앉아 있던 그 하얀 의자만이
네 향기를 기억하고 
네가 떠난 후로 차가운 정적만이 
널 기다리고 있는 작은 카페 

습관이 된 ice coffee 
espresso double shot 
눈을 감아 조심스레 한 모금만 
흘러오는 즐겨듣던 음악 
심장이 점점 빠르게 뛰어 온다 
처음 널 만난 설레이던 
떨림을 회상해 
Caffeine 힘을 빌려 
꼭 챙기던 그녀의 설탕 Syrup 
이젠 이 끈적함이 난 싫어 

Please don't leave me alone 
난 어떡하라고 
모두가 잠든 밤 
왜 날 혼자 두려고 
Tell me the truth 
어제와 다른 오늘 늦었다고 
약속했던 서로 나누던 말들 다 거짓이라고 

Don't make me fool 
네가 앉아 있던 
그 하얀 의자만이 
네 향기를 기억하고 
네가 떠난 후로 
차가운 정적만이 
널 기다리고 있는 
작은 카페 

You don't need me anymore 
그 말은 말아줘 
그댄 지금 내가 싫단 듯 자신을 속이고 
낡은 저 책상 위에 새겨놓은 
우리 둘 이름까지도 
기억 속에 추억속에 그냥 묻어둔 채로 

Oh my god 
묻어둔대도 그게 잘 안돼 
날 찾아오는 건 공황 상태 
불안정한 심리 속에 방황해 
쓸쓸히 혼자 불 꺼진 방 안에 

널 그리며 추억하는 불행한 화가 
유일한 명작이 된 비극적인 우리 사랑 
아직도 내 마음은 너로 가득한 화랑 
너 떠난 서울은 황량한 사막 

네가 앉아 있던 그 하얀 의자만이 
네 향기를 기억하고 
네가 떠난 후로 차가운 정적만이 
널 기다리고 있는 작은 카페 

너 외로워 할때면 언제든 
널 기다리고 있는 
너 그리워 보고 싶은 날이면 
널 부르고 있는 
내가 타주던 커피와 접어 둔 책갈피와 
그대만의 하얀 집 위로 흐르는 비 
Baby- 

네가 앉아 있던 그 하얀 의자만이 
네 향기를 기억하고 
네가 떠난 후로 차가운 정적만이 
널 기다리고 있는 작은 카페 

(너 외로워 할때면 언제든 널) 
네가 앉아 있던 그 하얀 의자만이 
네 향기를 기억하고 
(너 그리워 보고 싶은 날이면 널) 
네가 떠난 후로 차가운 정적만이 
(내가 타주던 커피와) 
그대만의 하얀 집 위로 흐르는 비 
Baby-"
우리 사랑하지 말아요,BIGBANG,"우리 사랑하지 말아요 아직은 잘 모르잖아요
사실 조금은 두려운 거야 그대 미안해요
우리 약속하지 말아요 내일은 또 모르잖아요
하지만 이 말 만은 진심이야 그대 좋아해요

아무것도 묻지 말아요
대답할 수 없어요
지금 이렇게 둘이 행복한데 왜

날 가지려 하지 말아요
그저 이대로 조금만 있어요
갈수록 더 마음 아파지게 왜

잦은 만남 뒤엔 이별
계속 반복되는 실연
더는 의미를 찾을 수 없어 어리석은 미련
사랑의 탈을 쓴 mistake
느끼는 감정은 다 비슷해
하지만 이 순간만큼은 I want you to stay

우리 사랑하지 말아요 아직은 잘 모르잖아요
사실 조금은 두려운 거야 그대 미안해요
우리 약속하지 말아요 내일은 또 모르잖아요
하지만 이 말 만은 진심이야 그대 좋아해요

나를 보며 웃지 말아요
정들면 슬퍼져요
예쁜 그 미소가 눈물이 될까 봐

사랑이란 두 글자 속에
우릴 가두려고 하지 말아요
채우지 못할 욕심이니까

처음엔 설렘을 안고 반은 고민을 안고
끝엔 서로 의리로나마 지내 시행착오
난 하루하루가 불안해 네 그 순수함이 부담돼
하지만 오늘 밤만큼은 I want you to stay

내게 너무 많은 걸 바라지마
나도 그댈 잃고 싶진 않아
깊어지기 전에 상처 입기 전에
날 믿지 말아요

넌 항상 그래
이기적인 새끼,

우리 사랑하지 말아요 아직은 잘 모르잖아요
사실 조금은 두려운 거야 그대 미안해요
우리 약속하지 말아요 내일은 또 모르잖아요
하지만 이 말 만은 진심이야 그대 좋아해요"
맨정신,BIGBANG,"제발 좀 잘난 척하지 마
알고 보면 네가 제일 불쌍해
그래 날 더 자극 시켜봐
잠깐 재미라도 볼 수 있게

돈 쫓다 권력 쫓다 명예만 쫓다
가랑이가 찢어져 자빠질 테니까
사랑 좋다 우정 좋다 말들 하지만
각오해 뒤통수가 시릴 테니까

Hey doctor doctor 날 좀 살려줘요
확 돌아버리겠으니까
어설픈 말들로 둘러대지 말고
Hear me say

맨정신이 난 힘들어
아무것도 할 수가 없어
맨정신이 난 제일 싫어
너 없인 잠들 수가 없어

시간은 더럽게 안 가고 나이만 들어 죽은 듯 살아
할 일은 더럽게 많은데 하고 싶은 건 하나도 없어

세상이 내겐 차갑고
남 시선은 따갑지
어른 같지만 어린아이 작은 키만 훌쩍 자랐지
어릴 적 낭만은 사라진 환상
내 기분은 광활한 광야
사람들은 날 이해 못 해
나도 몰래 맛 가볼래

취해라 취해 천국으로 가 
깨고 나면 지옥, 얼마 못 가
난 지금 시금치 없는 뽀빠이
이런 나를 유혹하는 웃음 폭탄

Hey TAXI TAXI 날 데려가 줘요
이곳은 너무 힘드니까
며칠 동안만이라도 숨 좀 쉴 수 있게

맨정신이 난 힘들어
아무것도 할 수가 없어
맨 정신이 난 제일 싫어
너 없인 잠들 수가 없어

시간은 더럽게 안 가고 나이만 들어 죽은 듯 살아
할 일은 더럽게 많은데 하고 싶은 건 하나도

Without you 모든 게 두려워
네가 없인 깜깜한 이 밤이 차가운 세상이
난 너무 힘에 겨워

Without you 아직도 이곳에 홀로 남아
너 하나만을 믿고 이렇게 기다리는 내가
바보 같잖아 No No No

맨정신이 난 힘들어
아무것도 할 수가 없어
맨정신이 난 제일 싫어
너 없인 잠들 수가 없어"
